Latitude,Longitude,GeoidHeight
4,97,0,-24.16,24.16
5,97,0,-28.04,28.04
6,97,0,-32.36,32.36
7,97,0,-33.19,33.19
8,97,0,-34.53,34.53
9,97,0,-36.28,36.28
10,97,0,-38.17,38.17
11,97,0,-40.09,40.09
12,97,0,-41.6,41.6
13,97,0,-42.95,42.95
14,97,0,-44.71,44.71
15,97,0,-45.6,45.6
16,97,0,-46.35,46.35
17,97,0,-46.26,46.26
18,97,0,-45.32,45.32
19,97,0,-44.3,44.3
20,97,0,-44.74,44.74
21,97,0,-44.2,44.2
22,97,0,-45.98,45.98
23,97,0,-45.09,45.09
24,97,0,-47.21,47.21
25,97,0,-48.54,48.54
0,98,0,-22.05,22.05
1,98,0,-21.96,21.96
2,98,0,-23.83,23.83
3,98,0,-22.05,22.05
4,98,0,-23.25,23.25
5,98,0,-24.98,24.98
6,98,0,-26.14,26.14
7,98,0,-27.88,27.88
8,98,0,-29.79,29.79
9,98,0,-31.51,31.51
10,98,0,-33.94,33.94
11,98,0,-36.29,36.29
12,98,0,-38.19,38.19
13,98,0,-39.95,39.95
14,98,0,-41.11,41.11
15,98,0,-41.56,41.56
16,98,0,-42.57,42.57
17,98,0,-43.32,43.32
18,98,0,-43.01,43.01
19,98,0,-42.9,42.9
20,98,0,-43.35,43.35
21,98,0,-43.81,43.81
22,98,0,-44.6,44.6
23,98,0,-44.48,44.48
24,98,0,-44.92,44.92
25,98,0,-44.23,44.23
0,99,0,-15.61,15.61
1,99,0,-15.49,15.49
2,99,0,-14.25,14.25
3,99,0,-16.06,16.06
4,99,0,-19.14,19.14
5,99,0,-20.54,20.54
6,99,0,-21.86,21.86
7,99,0,-23.91,23.91
8,99,0,-25.98,25.98
9,99,0,-27.76,27.76
10,99,0,-30.66,30.66
11,99,0,-32.39,32.39
12,99,0,-34.67,34.67
13,99,0,-36.09,36.09
14,99,0,-37.36,37.36
15,99,0,-38.42,38.42
16,99,0,-39.01,39.01
17,99,0,-40.56,40.56
18,99,0,-41.06,41.06
19,99,0,-41.65,41.65
20,99,0,-41.71,41.71
21,99,0,-42.22,42.22
22,99,0,-42.97,42.97
23,99,0,-43.5,43.5
24,99,0,-42.56,42.56
25,99,0,-42.44,42.44
0,100,0,-10.32,10.32
1,100,0,-10.16,10.16
2,100,0,-11.58,11.58
3,100,0,-12.98,12.98
4,100,0,-14.39,14.39
5,100,0,-16.12,16.12
6,100,0,-17.95,17.95
7,100,0,-19.85,19.85
8,100,0,-22.35,22.35
9,100,0,-25.07,25.07
10,100,0,-27.88,27.88
11,100,0,-29.96,29.96
12,100,0,-31.88,31.88
13,100,0,-33.85,33.85
14,100,0,-35.71,35.71
15,100,0,-36.65,36.65
16,100,0,-37.52,37.52
17,100,0,-39.13,39.13
18,100,0,-39.34,39.34
19,100,0,-39.76,39.76
20,100,0,-40.46,40.46
21,100,0,-40.46,40.46
22,100,0,-41.04,41.04
23,100,0,-40.87,40.87
24,100,0,-40.81,40.81
25,100,0,-40.77,40.77
0,101,0,-5.17,5.17
1,101,0,-7.13,7.13
2,101,0,-7.78,7.78
3,101,0,-9,9
4,101,0,-10.17,10.17
5,101,0,-11.62,11.62
6,101,0,-13.82,13.82
7,101,0,-16.99,16.99
8,101,0,-20.13,20.13
9,101,0,-23.02,23.02
10,101,0,-25.43,25.43
11,101,0,-27.74,27.74
12,101,0,-29.55,29.55
13,101,0,-31.76,31.76
14,101,0,-32.49,32.49
15,101,0,-34.03,34.03
16,101,0,-34.78,34.78
17,101,0,-35.15,35.15
18,101,0,-36.56,36.56
19,101,0,-36.9,36.9
20,101,0,-37.64,37.64
21,101,0,-38.4,38.4
22,101,0,-39.65,39.65
23,101,0,-39.46,39.46
24,101,0,-39.17,39.17
25,101,0,-38.52,38.52
0,102,0,-2,2
1,102,0,-2.6,2.6
2,102,0,-4.13,4.13
3,102,0,-4.72,4.72
4,102,0,-5.82,5.82
5,102,0,-8.08,8.08
